Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
negative regulation of multicellular organismal process (GO:0051241),0.4474194796885783,0.9483903187581594,0.634,1.0,126,25,GPNMB;PROCR;WWC2;STRAP;SRF;DUSP10;SFRP5;TNNT1;RPS6KA4;TBX18;RAB11FIP3;SFRP2;CRHBP;F2R;TRPV3;TIMP1;TBX5;VASN;SMAD6;RAB11FIP1;CHSY1;MCC;RAB11FIP5;PTCH1;LRPAP1,GPNMB;PROCR;WWC2;STRAP;SRF;DUSP10;SFRP5;TNNT1;RPS6KA4;TBX18;RAB11FIP3;SFRP2
lysosomal transport (GO:0007041),0.45992002049826736,0.9404556410687371,0.6359077231695085,1.0,73,19,AP4M1;RAB7B;SPTBN5;TRAK1;EHD3;VPS4A;KIF13A;VPS16;PINK1;TGFBRAP1;DTX3L;RHOB;VPS33A;VPS39;CLEC16A;ARSB;BIN1;MGRN1;VPS18,AP4M1;RAB7B;SPTBN5;TRAK1
dicarboxylic acid metabolic process (GO:0043648),0.46007640773410047,0.928922871156547,0.6395582329317269,1.0,60,15,STAT5B;SLC46A1;MDH2;SDHA;ALDH18A1;ALDH5A1;FPGS;GOT2;ACLY;IDH2;IDH1;MTHFR;GGT1;OGDH;ME3,STAT5B;SLC46A1;MDH2;SDHA;ALDH18A1;ALDH5A1;FPGS;GOT2
positive regulation of intracellular signal transduction (GO:1902533),0.42686014046161325,0.962954640239493,0.641,1.0,480,86,HEXIM1;BAD;ANGPT1;C1QBP;TYRO3;TFG;HRAS;UNC5B;TRAF5;CAV1;F10;PIK3CB;IKBKE;TNFRSF10B;DHX33;AKAP13;SHARPIN;BRD4;CPNE1;PELI2;TNFRSF1B;NRG2;CD74;MIB2;PIK3CD;RELA;TNFAIP8L3;SHC1;BAX;PTP4A3;FKBP1A;SMCR8;WLS;MYDGF;FYN;F2R;MUL1;TRIM5;PINK1;FGF23;CCL21;LMTK2;ERBB2;EPHA2;ADRB3;INSR;CC2D1A;WDR24;BCL2L1;FLNA;MLST8;LTBR;TEK;TGFB1;SLC9A3R1;SELP;PIM2;TRIM32;RELN;HIP1;IL18;AGT;TP53;MAP3K3;EPHB2;MAVS;PLXNB1;GRB2;TRIM25;ECM1;TRIM8;LAMTOR1;LIF;APP;PRKCB;RHOC;TRAF7;TRIM22;TICAM1;FLT1;NGFR;IRAK1;SHISA5;BOK;TNFRSF1A;IGF2,HEXIM1;BAD;ANGPT1;C1QBP;TYRO3;TFG;HRAS;UNC5B;TRAF5;CAV1;F10;PIK3CB;IKBKE;TNFRSF10B;DHX33;AKAP13;SHARPIN;BRD4;CPNE1
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),0.45125488130113023,0.9386915177889001,0.6466466466466466,1.0,70,21,FAM98A;HRAS;AGRN;RAC2;DPYSL3;DEF8;WASL;EPS8L1;TWF2;GPM6A;KCTD17;CCL21;CDC42EP3;ARAP1;PLEKHM1;PFN1;PALM;CDC42EP2;EPS8;RIPOR2;CDC42EP1,FAM98A;HRAS;AGRN;RAC2;DPYSL3;DEF8;WASL;EPS8L1
response to endoplasmic reticulum stress (GO:0034976),0.44770954376005434,0.9509816782574043,0.6466466466466466,1.0,107,29,P4HB;ERN1;RNF5;HERPUD1;AIFM1;TNFRSF10B;OS9;BRSK2;SYVN1;BAG6;FAM129A;BAX;VCP;FLOT1;ITPR1;TMEM259;USP19;UBXN6;PPP1R15A;CASP4;AMFR;THBS4;TP53;ATP2A2;SCAMP5;DNAJB12;TRIM25;CREB3L1;WFS1,P4HB;ERN1;RNF5;HERPUD1;AIFM1;TNFRSF10B;OS9
positive regulation of protein kinase activity (GO:0045860),0.44229632330460106,0.9488573204825543,0.65,1.0,173,32,ERN1;IQGAP1;ACE;STK11;STK25;TAOK2;PRKAG2;MAP2K2;CDK20;MAP4K2;DLG4;ADCYAP1;JTB;MAP2K7;BAX;EMP2;CALM3;ATG13;CCL21;INSR;CIB1;PTK2B;RELN;AGT;MAP3K3;STK10;MAP2K3;RASSF2;PAK4;MAPRE3;CLU;CSF1,ERN1;IQGAP1;ACE;STK11;STK25;TAOK2;PRKAG2;MAP2K2;CDK20;MAP4K2;DLG4;ADCYAP1;JTB
negative regulation of intracellular signal transduction (GO:1902532),0.4412670972389076,0.9504952188697159,0.653,1.0,162,38,NPRL3;WWC2;TNIP1;GPD1L;HERPUD1;CAV1;BCL2A1;NLRX1;CPNE1;PPIF;SFRP5;RELA;PHLPP2;TSC2;CGNL1;ITPR1;PPP2R5B;CDC34;MYADM;MUL1;PINK1;DUSP3;EPHA2;CIB1;PHLDA3;PHLPP1;BCL2L1;SLC9A3R1;SH3BP4;NOC2L;MAGI2;AKT1S1;MAPKBP1;MGRN1;DAG1;PER1;TMEM127;DRD2,NPRL3;WWC2;TNIP1;GPD1L;HERPUD1;CAV1;BCL2A1;NLRX1;CPNE1;PPIF;SFRP5
ERBB signaling pathway (GO:0038127),0.4551373258076919,0.9391010808126965,0.654308617234469,1.0,81,20,PXN;IQGAP1;HRAS;CDC37;NRG2;PTPN18;PLCE1;DGKD;SHC1;ABL1;MVP;PAG1;ERBB2;SLC30A10;PTK2B;TGFB1;GRB2;EPS8;BCAR1;NCK2,PXN;IQGAP1;HRAS;CDC37
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188),0.456585877878651,0.9416365140785921,0.658,1.0,135,22,DRD1;AKAP5;ABCA1;NPY1R;PTGFR;OPRK1;GNAS;ADCY1;ADCYAP1;GNA12;GRK5;ADCY6;ADGRD1;ADRB3;ADM;CRHR2;ADCY5;GNA11;GNAO1;ADCY9;PSAP;DRD2,DRD1;AKAP5;ABCA1;NPY1R;PTGFR;OPRK1;GNAS;ADCY1;ADCYAP1;GNA12;GRK5
protein autophosphorylation (GO:0046777),0.43717963262613097,0.9497174777656754,0.66,1.0,176,42,MYO3A;ERN1;TYRO3;MAP3K11;STK11;CDK12;STK25;ALPK3;TAOK2;EIF2AK1;MAP2K2;DAPK1;CAMK2A;EEF2K;MAPK15;GRK5;ABL1;FYN;PINK1;LMTK2;ERBB2;MAP3K12;INSR;MKNK2;MTOR;WNK2;TEK;MAPKAPK2;PTK2B;PIM2;MKNK1;MAP3K3;PIM1;STK10;PEAK1;SIK2;MAP3K21;GRB2;ULK3;FLT1;IRAK1;ATP13A2,MYO3A;ERN1;TYRO3;MAP3K11;STK11;CDK12;STK25;ALPK3;TAOK2;EIF2AK1;MAP2K2;DAPK1;CAMK2A;EEF2K
regulation of insulin secretion (GO:0050796),0.45476494019022307,0.9258391976835388,0.66,1.0,99,17,BAD;NLGN2;ARL2;BRSK2;CDK16;NR1D1;SLC25A4;KCNA5;GIPR;ITPR1;MIDN;SLC25A6;ADCY5;KCNJ11;CACNA2D2;PSMD9;DPP4,BAD;NLGN2;ARL2;BRSK2;CDK16;NR1D1;SLC25A4;KCNA5
protein localization to organelle (GO:0033365),0.45996699088927057,0.9345561021309055,0.6613226452905812,1.0,98,18,BICD2;CTDNEP1;PAF1;OPTN;YBX1;BMP7;BICD1;ARFRP1;TSPAN17;TOLLIP;ANK2;CSNK1D;PPP1R15A;COL1A1;RIPOR1;EHD1;ABCA7;GBF1,BICD2;CTDNEP1;PAF1;OPTN;YBX1;BMP7;BICD1;ARFRP1;TSPAN17;TOLLIP;ANK2;CSNK1D
phospholipid metabolic process (GO:0006644),0.4543361347430126,0.9160281976276503,0.6636546184738956,1.0,71,16,PLA2G4C;PLPP4;PLCE1;ALDH5A1;TNFAIP8L3;FITM2;AGPAT1;SMPD1;GDE1;PLPPR2;FADS1;GPX4;AGPAT3;PLA2G2A;AGPAT2;PLA2G15,PLA2G4C;PLPP4
regulation of cytosolic calcium ion concentration (GO:0051480),0.46445697172568995,0.9284032415421588,0.6649949849548646,1.0,138,15,CAV1;PTGFR;CALB2;DLG4;PRKACA;ADCYAP1;PLCE1;NPTN;ABL1;TMEM178A;F2R;ADCY5;TRPC5;AGTR1;DRD2,CAV1;PTGFR;CALB2;DLG4;PRKACA;ADCYAP1;PLCE1;NPTN;ABL1;TMEM178A;F2R
regulation of cell cycle (GO:0051726),0.4369818331460367,0.9509451191890379,0.667,1.0,216,41,TMEM8B;IQGAP1;NF2;MADD;STK25;TAOK2;AFAP1L2;MAP2K2;RPRD1B;BMP7;CDK6;MAP4K2;CHMP1A;GADD45A;PPP1R13B;BAP1;MAP2K7;GRK5;TSC2;ZNF703;RNF167;RPS6KA2;TGM1;SIPA1;RHOB;TAF6;TGFB1;PIM2;TRIM32;SIRT2;MAP3K3;PIM1;STK10;CTBP1;MAP2K3;RAD23A;STAT3;PAK4;GBF1;RARA;CCND1,TMEM8B;IQGAP1;NF2;MADD;STK25;TAOK2;AFAP1L2;MAP2K2;RPRD1B;BMP7;CDK6;MAP4K2;CHMP1A;GADD45A;PPP1R13B;BAP1;MAP2K7;GRK5
phospholipid transport (GO:0015914),0.4513413420747261,0.9223329491448639,0.6673346693386774,1.0,59,18,CPTP;STARD7;ABCA1;ABCB1;ATP11A;TNFAIP8L3;APOE;ABCC1;ATP8A2;ATP10A;SCARB1;ABCG1;MFSD2A;PITPNA;ABCA7;PITPNM1;ATP8B2;PLTP,CPTP;STARD7;ABCA1;ABCB1
translation (GO:0006412),0.440688251121699,0.9408888977516777,0.6686686686686687,1.0,233,30,HARS;MRPL16;MRPL10;TNIP1;EEFSEC;MRPS17;RPL18A;EEF1A2;EEF2K;MRPL41;EFTUD2;TARS2;LARS2;GTPBP1;EIF4EBP2;WARS;RPL28;PABPC4;APEH;MRPL4;RRBP1;MRPL37;EEF2;PELO;TUFM;MRPS2;RPS6KB2;VARS;EIF4G1;RPS2,HARS;MRPL16;MRPL10;TNIP1;EEFSEC;MRPS17;RPL18A;EEF1A2;EEF2K;MRPL41;EFTUD2;TARS2;LARS2;GTPBP1;EIF4EBP2;WARS;RPL28;PABPC4;APEH;MRPL4
regulation of organelle organization (GO:0033043),0.44330011603146124,0.9327424344114154,0.6726726726726727,1.0,114,26,CAPN2;TBC1D2B;TMED9;EZR;ADPRHL1;PREB;EHD3;TBC1D25;SGSM2;MUL1;PINK1;TBC1D10B;TBC1D16;MYPN;EVI5L;CLEC16A;MAVS;MGARP;PLXNB1;TBC1D13;RUNDC1;SYDE1;TBC1D9;TBC1D17;MSN;ATP13A2,CAPN2;TBC1D2B;TMED9;EZR;ADPRHL1;PREB
regulation of protein secretion (GO:0050708),0.45528120849442727,0.9298692051531071,0.6753507014028056,1.0,108,20,EZR;ARL2;MYOM1;MYO18A;BMP6;SLC25A4;KCNA5;RHBDF1;GIPR;ITPR1;SLC25A6;TGFB1;P3H1;KCNJ11;CACNA2D2;STXBP5L;ATP13A2;LLGL2;DPP4;DRD2,EZR;ARL2;MYOM1;MYO18A;BMP6;SLC25A4;KCNA5;RHBDF1;GIPR;ITPR1
cellular response to lipid (GO:0071396),0.44556498570889896,0.9386560872424288,0.677,1.0,179,27,SBNO2;TNIP1;PAF1;RUVBL2;TESC;TNFRSF1B;ADCY1;UBE2L3;SSTR1;NR1D1;TWF2;ADCY6;CRHBP;ZNF703;FZD4;PTK2B;PPARA;ADCY5;MGARP;BRINP2;ATP1A2;AQP1;MSN;TICAM1;VDR;WNT2;RARA,SBNO2;TNIP1;PAF1;RUVBL2;TESC;TNFRSF1B;ADCY1;UBE2L3;SSTR1;NR1D1
inflammatory response (GO:0006954),0.436774981586483,0.930252766154045,0.678,1.0,253,30,PLA2G4C;CYBA;PIK3CB;TNFRSF10B;NLRX1;AFAP1L2;PTGFR;LOXL3;MGLL;TNFRSF1B;PIK3CD;RELA;TOLLIP;CRHBP;TNFRSF21;F2R;NFE2L1;CCL21;TNFRSF9;LTBR;DLC1;MAPKAPK2;TGFB1;PXK;IL18;ADORA1;HSPG2;STAT3;NGFR;TNFRSF1A,PLA2G4C;CYBA;PIK3CB;TNFRSF10B;NLRX1;AFAP1L2;PTGFR;LOXL3;MGLL;TNFRSF1B
Rho protein signal transduction (GO:0007266),0.4431314146377525,0.9253879997113658,0.691,1.0,73,23,ARHGEF3;RAC2;RHOBTB1;EPS8L1;GNA12;RHOD;CFL1;CDC42EP3;RHOB;ARHGAP1;RIPOR1;RND1;RHOBTB2;RHOG;CDC42EP2;PAK4;EPS8;ARHGAP6;RHOC;PDPN;AGTR1;NGFR;CDC42EP1,ARHGEF3;RAC2;RHOBTB1;EPS8L1;GNA12;RHOD;CFL1
glucose metabolic process (GO:0006006),0.45129344846314207,0.9203947060895787,0.6953907815631263,1.0,65,19,PC;DCXR;HECTD4;MDH2;GAA;PGM5;ALDH5A1;GALM;GOT2;PGAM1;SLC25A10;G6PC3;ALDOC;SLC25A11;PPARD;KCNJ11;ALDOA;GPI;GDPGP1,PC;DCXR;HECTD4;MDH2;GAA;PGM5;ALDH5A1;GALM;GOT2
protein import into nucleus (GO:0006606),0.45124609333851856,0.917423055146098,0.6963927855711423,1.0,104,18,TNPO2;GPN2;RANBP3;IPO13;KPNA4;POM121;BCL6;BCL3;TSC2;PPP1R10;KPNA6;NCKIPSD;POM121C;TGFB1;PTTG1IP;STAT3;RERE;DAG1,TNPO2;GPN2;RANBP3;IPO13;KPNA4;POM121;BCL6;BCL3;TSC2;PPP1R10;KPNA6;NCKIPSD
regulation of heart contraction (GO:0008016),0.43939111506835177,0.9250986141994173,0.7,1.0,96,28,HSPB7;NPPA;DMPK;CASQ2;MYH6;GJA5;NPR2;CELF2;KCNQ1;NPR1;PRKACA;DES;NANOS1;CACNA1H;ANK2;ITPR1;KCNJ12;CALM3;FXYD7;ATP2A3;RNF207;HCN4;AGT;ATP2A2;KCNJ11;ATP1A2;STIM1;ATP1B2,HSPB7;NPPA;DMPK;CASQ2;MYH6;GJA5;NPR2;CELF2;KCNQ1;NPR1;PRKACA;DES;NANOS1;CACNA1H;ANK2;ITPR1;KCNJ12;CALM3;FXYD7
positive regulation of synaptic transmission (GO:0050806),0.44474548050220947,0.9130506558102188,0.7008032128514057,1.0,68,17,NLGN2;DRD1;RIMS3;GRIN2D;RIMS2;DLG4;NPTN;DTNBP1;FLOT1;PRKCZ;CLSTN2;PTK2B;RELN;SHANK1;EPHB2;STX4;APP,NLGN2;DRD1;RIMS3;GRIN2D;RIMS2;DLG4;NPTN;DTNBP1;FLOT1
cellular calcium ion homeostasis (GO:0006874),0.439404723402977,0.9140591007634171,0.701,1.0,124,22,HERPUD1;CAV1;DMPK;TMEM203;LETM1;CXCL12;CALB2;PRKACA;BAX;ANK2;TMEM178A;KCTD17;ATP2A3;SMDT1;PML;ATP2A2;SLC24A3;ATP13A1;TRPC5;STIM1;ATP13A2;WFS1,HERPUD1;CAV1;DMPK;TMEM203;LETM1;CXCL12;CALB2;PRKACA;BAX;ANK2;TMEM178A;KCTD17
organic anion transport (GO:0015711),0.4463038431335131,0.9221324695458245,0.702,1.0,125,23,STARD7;CYB5R4;CYB5R1;CA2;SLC25A4;SLC52A2;TNFAIP8L3;SLC22A3;CA13;SLC6A6;SLC22A17;SLC9A3R1;SLC16A2;SCARB1;SLC4A3;CA3;MFSD10;PITPNA;SLC4A2;PITPNM1;AQP1;SLC25A42;PLTP,STARD7;CYB5R4;CYB5R1
regulation of mitotic cell cycle phase transition (GO:1901990),0.4367955976389204,0.9200093073864314,0.7037037037037037,1.0,185,25,DDB1;ANAPC2;DCTN3;PSMB8;MBD1;ACTR1A;TUBG1;CDK6;NINL;ZFP36L1;PRKACA;PSMB10;PSMF1;PSMD2;CSNK1D;SSNA1;ZFP36L2;PPP1R9B;TUBB4A;PSME3;SIRT2;PSMD3;DCTN1;PSMD9;PPP2R1A,DDB1;ANAPC2;DCTN3;PSMB8;MBD1;ACTR1A;TUBG1;CDK6;NINL;ZFP36L1
positive regulation of macromolecule metabolic process (GO:0010604),0.42640821798162015,0.9381345783014919,0.704,1.0,277,49,ANGPT1;DRD1;FAM98A;CALCOCO1;PIK3CB;ACTC1;CD63;TESC;BVES;EZR;TERF2;RIMS2;MYOM1;HAND2;TADA3;PIK3CD;OLFM1;NSF;DTNBP1;WARS;ZNF580;ANK2;ACTA2;UBAP2L;RAB29;DTX3L;MTOR;MYCN;RNF207;CTSH;ACTG2;ARRB1;TGFB1;TP53;EPHB2;SFRP4;MAGI2;MAPK11;ECE1;SERPINB9;OSR1;STAT3;APP;MSN;TICAM1;VDR;CLU;CSF1;WFS1,ANGPT1;DRD1;FAM98A;CALCOCO1;PIK3CB;ACTC1;CD63;TESC;BVES;EZR;TERF2;RIMS2;MYOM1;HAND2
negative regulation of phosphatase activity (GO:0010923),0.44941556571476277,0.9061799505451158,0.7045226130653266,1.0,69,15,PCIF1;PPP1R26;WNK1;DLG2;SH3RF2;CRY2;PPP1R12B;CCDC8;SLC7A14;FKBP1A;MYO1D;PPP1R15A;PTPA;PPP1R12C;WDR81,PCIF1;PPP1R26;WNK1;DLG2;SH3RF2;CRY2;PPP1R12B;CCDC8;SLC7A14;FKBP1A
ephrin receptor signaling pathway (GO:0048013),0.4445186283647407,0.9120780700310441,0.7107107107107107,1.0,83,19,HRAS;NGEF;ITSN1;AP2S1;WASL;FYN;ARPC1B;EPHA2;GIT1;PSEN2;AP2A1;AP2A2;AP2M1;EPHB2;ARPC4;NCSTN;EFNB1;SIPA1L1;NCK2,HRAS;NGEF;ITSN1;AP2S1;WASL
negative regulation of epithelial cell proliferation (GO:0050680),0.44494214561806394,0.9047724590340898,0.713855421686747,1.0,67,17,CAV1;STRAP;DUSP10;CDK6;SFRP2;APOE;CDKN2B;TGFB1;NR2F2;SULF1;VASH1;CDKN1C;KLF9;MAGED1;MCC;SPARC;VDR,CAV1;STRAP;DUSP10;CDK6
gene expression (GO:0010467),0.4256228068207047,0.9415182150037151,0.716,1.0,412,56,HARS;XAB2;RBMS1;DHX38;ASH2L;MRPL10;TNIP1;CALCOCO1;CASC3;DHX33;MRPS17;TESC;RPL18A;TSPAN5;DHX30;BICD1;GTF3C4;CELF2;EEF1A2;POM121;SYMPK;MRPL41;SMG7;LZTS1;RBMS2;NXF1;EIF4EBP2;WARS;SMG5;BCL3;RPL28;DDX54;POLR2L;PABPC4;RBPMS;POLR2E;MRPL4;ALKBH5;RRBP1;CPSF1;POM121C;MRPL37;SMARCD3;POLR3A;BAZ2A;GTF3C1;PELO;MRPS2;NCOA1;DHX34;GTF3C2;RPS6KB2;TSPAN15;EIF4G1;RPS2;EIF5A,HARS;XAB2;RBMS1;DHX38;ASH2L;MRPL10;TNIP1;CALCOCO1;CASC3;DHX33;MRPS17;TESC;RPL18A;TSPAN5;DHX30;BICD1;GTF3C4;CELF2;EEF1A2;POM121;SYMPK;MRPL41;SMG7;LZTS1;RBMS2;NXF1;EIF4EBP2;WARS;SMG5;BCL3;RPL28;DDX54;POLR2L;PABPC4;RBPMS
ubiquitin-dependent ERAD pathway (GO:0030433),0.4475825702576829,0.9007276652407055,0.7214428857715431,1.0,59,16,EDEM2;TMUB1;OS9;UBQLN2;TMEM129;SYVN1;BAG6;FOXRED2;VCP;MAN1B1;USP19;AMFR;NPLOC4;UBE4B;SGTA;WFS1,EDEM2;TMUB1;OS9;UBQLN2;TMEM129
positive regulation of cell motility (GO:2000147),0.4338727224286075,0.9293526593326406,0.722,1.0,180,36,GPNMB;DRD1;HRAS;F10;PODXL;MYLK;AKT2;CXCL12;PIK3CD;RHOD;SEMA3B;F2R;MYADM;ZNF703;CCL21;INSR;CIB1;CTSH;SPOCK2;PTK2B;TGFB1;COL1A1;RIPOR1;TRIM32;SEMA4G;STX4;PHPT1;CEMIP;BCAR1;PDPN;MYO1C;FLT1;SEMA4B;CD151;CSF1;CAVIN1,GPNMB;DRD1;HRAS;F10;PODXL;MYLK
positive regulation of cellular component organization (GO:0051130),0.4375452834574167,0.9126284478625731,0.723,1.0,107,24,NLGN2;IL1RAP;ANAPC2;CD63;TMED9;ADD1;BMP7;WARS;BAX;VCP;FLOT1;APOE;PLEKHM2;PPP1R15A;INSR;CLSTN2;TGFB1;RELN;SLITRK2;EPHB2;CDC42EP2;CLIP3;CD151;TPPP,NLGN2;IL1RAP;ANAPC2;CD63;TMED9;ADD1;BMP7
positive regulation of endocytosis (GO:0045807),0.4418342803750178,0.895234523697304,0.7231695085255767,1.0,65,16,CYBA;CD63;VPS28;BICD1;FLOT1;APOE;CCL21;HIP1;VTN;LDLRAP1;SFTPD;ABCA7;SIRPA;CLIP3;CLU;CD151,CYBA;CD63;VPS28;BICD1
regulation of cellular macromolecule biosynthetic process (GO:2000112),0.42469948700478755,0.9457017132943465,0.724,1.0,632,70,SBNO2;ZNF552;EIF2B4;ASH2L;TFEB;MLLT6;ATXN2;ZNF284;PRMT6;HDAC10;ASCC2;HIVEP1;WT1;YBX1;NFIA;ZNF341;MLF2;TCOF1;ZNF317;LYL1;PRMT7;ZNF611;ARNT2;UBE2L3;RPS6KA4;PPARGC1B;ZNF672;SUPT6H;RELA;NOTCH2;ABL1;PTP4A3;ZNF668;POFUT1;ZNF703;MYBBP1A;NFATC2;TGFBRAP1;APBB1;SALL2;SALL3;INSR;RREB1;BAZ2A;ATF7;SUFU;NFYC;ZNF19;DNM2;ABCG1;ESRRB;ZNF629;PML;TP53;FADS1;GTF2IRD1;USP13;SOX6;HIVEP3;MAGED1;GATA4;STAT3;TGIF2;ATP1B4;HOXB7;APP;PPP2R1A;TRIM22;PITX2;IGF2,SBNO2;ZNF552;EIF2B4;ASH2L;TFEB;MLLT6;ATXN2;ZNF284;PRMT6;HDAC10;ASCC2;HIVEP1;WT1;YBX1;NFIA;ZNF341;MLF2;TCOF1;ZNF317;LYL1;PRMT7;ZNF611;ARNT2;UBE2L3;RPS6KA4;PPARGC1B;ZNF672;SUPT6H;RELA
regulation of cytoskeleton organization (GO:0051493),0.431625480806634,0.906159772710011,0.73,1.0,96,24,BICD2;BAIAP2;CAPN2;TAOK2;RHOBTB1;BICD1;DMTN;RHOD;ARHGAP18;ABL1;PHLDB1;TWF2;CDK2AP2;MTOR;RHOB;MLST8;DLC1;MYPN;RND1;RHOBTB2;PLXNB1;SYDE1;SORBS3;RHOC,BICD2;BAIAP2;CAPN2;TAOK2;RHOBTB1;BICD1;DMTN;RHOD;ARHGAP18;ABL1;PHLDB1;TWF2
regulation of ERK1 and ERK2 cascade (GO:0070372),0.42599427017955466,0.9287107588810757,0.738,1.0,248,45,GPNMB;ANGPT1;CNKSR3;TYRO3;TNIP1;HRAS;PIN1;RAF1;EZR;DUSP10;RRAS;HAND2;CD74;LMO3;ADCYAP1;TNFAIP8L3;NOTCH2;SHC1;F2R;CCL21;DUSP3;LMTK2;ERBB2;SLC30A10;EPHA2;INSR;CIB1;PRKCZ;WNK2;ARRB1;TEK;PTK2B;TGFB1;SLC9A3R1;GLIPR2;ICAM1;EPHB2;ABCA7;PLA2G2A;APP;ATP6AP1;NDRG4;FLT1;ARAF;BMPER,GPNMB;ANGPT1;CNKSR3;TYRO3;TNIP1;HRAS;PIN1;RAF1;EZR;DUSP10;RRAS;HAND2;CD74;LMO3
interleukin-1-mediated signaling pathway (GO:0070498),0.4474894972920195,0.899461953631878,0.7386934673366834,1.0,96,16,IL1RAP;PSMB8;PELI2;RPS6KA4;RELA;PSMB10;TOLLIP;PSMF1;PSMD2;PSME3;PELI3;MAP3K3;PSMD3;IL1R1;PSMD9;IRAK1,IL1RAP;PSMB8;PELI2;RPS6KA4;RELA;PSMB10;TOLLIP;PSMF1;PSMD2
cellular macromolecule biosynthetic process (GO:0034645),0.41988070876234157,0.9249331482833736,0.739,1.0,368,48,HARS;XAB2;RBMS1;ASH2L;MRPL10;TNIP1;PTMS;CALCOCO1;POLD2;EEFSEC;MRPS17;RPL18A;RECQL5;GTF3C4;EEF1A2;EEF2K;MRPL41;EFTUD2;LZTS1;GTPBP1;EIF4EBP2;WARS;BCL3;RPL28;POLR2L;PABPC4;TNFAIP1;POLR2E;MRPL4;ST3GAL4;RRBP1;MRPL37;SMARCD3;POLR3A;BAZ2A;ST3GAL2;GTF3C1;EEF2;PELO;TUFM;MRPS2;NCOA1;GTF3C2;RPS6KB2;EIF4G1;LARGE1;EXT1;RPS2,HARS;XAB2;RBMS1;ASH2L;MRPL10;TNIP1;PTMS;CALCOCO1;POLD2;EEFSEC;MRPS17;RPL18A;RECQL5;GTF3C4;EEF1A2;EEF2K;MRPL41;EFTUD2;LZTS1;GTPBP1;EIF4EBP2;WARS;BCL3;RPL28;POLR2L;PABPC4;TNFAIP1;POLR2E;MRPL4;ST3GAL4
protein localization to cell periphery (GO:1990778),0.4235335553262048,0.9118997770530659,0.743,1.0,118,34,AP4M1;SMURF1;CAV1;CACNB3;TESC;EZR;TSPAN5;MRAP2;EHD3;FLOT1;ANK2;EMP2;MYADM;PACSIN1;RAB29;TMEM150A;FLNA;TTC7B;TMEM88;S100A10;SCN3B;SLC9A3R1;GOLGA7B;EFR3B;JUP;SPTBN1;BSG;FLOT2;TSPAN15;STXBP1;EHD2;PTCH1;PACS1;TNFRSF1A,AP4M1;SMURF1;CAV1;CACNB3;TESC;EZR;TSPAN5;MRAP2
ubiquitin-dependent protein catabolic process (GO:0006511),0.4207957974821358,0.9339634296289111,0.745,1.0,342,67,KLHL25;DDB1;FBXL22;RNF5;BTBD9;SMURF1;ANAPC2;ABTB1;PSMB8;HERC2;RANBP3;OS9;HECTD4;SHARPIN;ARIH2;RNF44;RNF19B;VPS28;MVB12B;TGFB1I1;SYVN1;UBE2L3;KLHL38;VPS4A;BAG6;PSMB10;RNF216;UBXN1;TOLLIP;PSMF1;FBXW5;VCP;PSMD2;UBE2H;KCTD17;TNFAIP1;CDC34;UBAP1;PINK1;PSME3;AMFR;UBE3C;DTX3L;NPLOC4;UBE4B;ARRB1;KLHL18;TRIM32;RNF128;SIRT2;PML;TP53;AREL1;MYLIP;PSMD3;TRIM25;UBR4;PSMD9;BTBD11;HECTD3;RNF40;RNF187;FBXL7;UBA1;HUWE1;WWP2;WDR81,KLHL25;DDB1;FBXL22;RNF5;BTBD9;SMURF1;ANAPC2;ABTB1;PSMB8;HERC2;RANBP3;OS9;HECTD4;SHARPIN;ARIH2;RNF44;RNF19B;VPS28;MVB12B;TGFB1I1;SYVN1;UBE2L3;KLHL38;VPS4A;BAG6;PSMB10;RNF216;UBXN1;TOLLIP;PSMF1;FBXW5;VCP;PSMD2;UBE2H;KCTD17;TNFAIP1;CDC34
nuclear-transcribed mRNA catabolic process (GO:0000956),0.4319298489051006,0.8981999912727511,0.7467467467467468,1.0,175,22,DCPS;CASC3;PNRC1;SAMD4B;CNOT11;RPL18A;PABPC1;ZFP36L1;SMG7;PATL1;SMG5;RPL28;EXOSC6;SAMD4A;EXOSC4;EXOSC5;PELO;DHX34;EIF4G1;PPP2R1A;RPS2;CTIF,DCPS;CASC3;PNRC1;SAMD4B;CNOT11;RPL18A;PABPC1;ZFP36L1
ion transport (GO:0006811),0.4247895682603262,0.9255260910270553,0.747,1.0,290,42,TPCN1;CHRNB4;CASQ2;WNK1;PIEZO2;GABRB2;RAF1;ATP6V1H;GABRB3;CTNS;LRRC8A;SCNN1G;PLP2;ATP6V0E2;ANO5;FXYD7;SLC25A10;GABRA2;SLC36A1;ATP2A3;ASIC1;P2RX6;ATP10A;SLC12A7;HCN4;ATP6V0A1;SGK1;ATP2A2;ATP7B;SLC24A3;ATP13A1;KCNK3;SLC4A2;ATP1A2;CLCN7;ATP6AP1;ATP6V0D1;ATP1B2;CLCN4;ATP8B2;TMEM63C;ATP13A2,TPCN1;CHRNB4;CASQ2;WNK1;PIEZO2;GABRB2;RAF1;ATP6V1H;GABRB3;CTNS
